index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	objective	
1437	2938.444800	4.697843	True	5.0619691056646605	1.394830305504418	0.2488749231231438	1.264303402563369	0.17862792456154725	1.4353704337767554	[-0.9613945011793922, -0.0033757383097226933, 2.7576787899573287, -0.0014521055899372188, 0.0001109903571907231, -0.00027171322381198406]	[-0.327070054496913, -0.6435207639955745, 0.446718552907027, -7.77086871569009e-05, 0.0008059840966686766, 9.292264656352523e-05]	[1.7333183931000373, -0.6800461028280236, 1.3923407287411633, 0.0018276454871889198, 0.002315638767650225, -0.0015358972153579652]	[0.7368824481715928, 0.015784817141323584, 0.759732442506502, -0.0014955876232685128, 0.006192486210202648, 0.00551481379207605]	[0.9598599375448421, 0.37139743756402627, -0.5554024383550984, 0.00020004073814041903, 0.006251948178867748, 0.0035892025913544755]	[-0.009920329296067877, -0.3907964251022156, -0.4273559658577715, 0.010148343628101485, -0.00048705679038029375, -0.003896168307167729]	[-2.9560521106950075, -0.2685005958117369, -6.53649939165418, 0.0057417559764119065, -0.002822183663414467, -7.688843944828256e-05]	[-20.01252904575331, 89.8571858183235, -17.803960545687346, -0.0023042931756041586, -0.0019690328910473235, -0.0014569895287527934]	[-92.97060230597542, 73.35218922439296, -41.60567371156057, -0.006983019457873272, -0.007057951128298811, 0.007380900849612702]	7.920789606311168	
1438	2939.895036	1.421044	True	5.042212458293457	1.4121763328603953	0.24526806938038678	1.2568429620606367	0.1720028351791116	1.4407192293564803	[-0.9540253521949269, -0.0032122897555639084, 2.7652341013243995, -0.0014642497717971116, 0.00017214921257928192, -0.00021659672483843848]	[-0.31759929998835396, -0.6394587781563776, 0.4410001577296946, -7.618853828909651e-05, 0.0008672211198449178, 0.00012836079941549476]	[1.7327877000866079, -0.6835688295620453, 1.3879139366283884, 0.0019255340128088467, 0.002306902899398127, -0.001572588672577777]	[0.7367252210849963, 0.01505968276505442, 0.7515791503017696, -0.0009340981300318981, 0.006021539349418092, 0.005526324026357552]	[0.935323749552575, 0.4409406207385163, -0.5866523587181434, 9.794647256373731e-05, 0.005993192254291507, 0.0034993013680185503]	[-0.09312479016356695, -0.3155074821321774, -0.45694183739291394, 0.009443366931840499, -0.001274236995317493, -0.00343846425983757]	[-3.1511488617141716, -0.9403132874118004, -6.105606630932352, 0.005568147166118846, -0.0028225893611069164, -0.00020227578138595705]	[-32.04145260697012, 77.44793198660643, -25.794549793506647, -0.0018284144619085795, -0.002560371379515349, -0.0016865195063413855]	[-95.49420320517811, 88.79258779344543, -24.54851034548435, -0.007460232303639486, -0.006984630216539472, 0.0075799885782915355]	8.151050090870015	
1439	2941.391868	1.468414	True	5.027584373215466	1.4305188112164904	0.24144416809634936	1.2490751126342965	0.16544394724820546	1.446314362846483	[-0.9466523759867798, -0.0030621596006922326, 2.7726812566341144, -0.0014708917481531965, 0.00023126159820188957, -0.00016130527079855027]	[-0.3084334085940007, -0.6347497876974573, 0.43496132332407, -7.57729801034555e-05, 0.000925608571252378, 0.0001627370140886946]	[1.731448315937279, -0.6862990563721745, 1.383279835934222, 0.002016048520180983, 0.002290190819061525, -0.001604666672760094]	[0.7375642332553026, 0.013056227518923753, 0.7381824384115868, -0.0003959717805866258, 0.0057830397446617995, 0.005549326768232439]	[0.8990534581016619, 0.5007360854571262, -0.6194236616761838, -2.1095659674442242e-05, 0.005682089990437012, 0.003376735539330672]	[-0.1717988056463261, -0.23271622747064974, -0.46942103005336927, 0.008671461431797743, -0.002080983742070884, -0.00297016336263606]	[-2.0072788239698243, -2.401967324848662, -12.079735126693844, 0.0051333483075911845, -0.003744641969393991, -1.9603320754520202e-05]	[-45.41359040829183, 65.835792298633, -27.378328139646154, -0.0020894831701477206, -0.0032343126219534536, -0.0022017176787922465]	[-89.95790926416313, 96.92931511666262, -4.766848953419082, -0.008253181027400167, -0.007272399028059531, 0.007717128273619035]	7.738889467016667	
1440	2943.632211	2.212946	True	5.0184205838385045	1.4495350770531785	0.23741606449242458	1.2411878295899061	0.15897853914736113	1.4521619082069226	[-0.9392656797680987, -0.002938204973180322, 2.7799679610654833, -0.001472184726112625, 0.00028763721934855206, -0.00010576218404802234]	[-0.299689985463822, -0.6294916046123449, 0.428587001206115, -7.64858173016836e-05, 0.0009807930548714797, 0.00019586553225763156]	[1.7293519862654458, -0.6881680334906255, 1.3786109578841577, 0.0020987859868420397, 0.0022655480379042687, -0.0016320701753230866]	[0.7393944275283806, 0.009783274373386688, 0.7195633144681943, 0.0001349102663313439, 0.005474086164265038, 0.0055758942383597535]	[0.851007154313862, 0.5507289368112803, -0.6537189107900507, -0.00012784805582323879, 0.005352683326031506, 0.0032497116527612133]	[-0.24477582105823054, -0.14360035366641496, -0.46453066592588865, 0.00788588084998362, -0.0028587862020409594, -0.0025000144575056003]	[-0.8732120085767874, -3.8455123181926103, -18.00259826516566, 0.004970511931377628, -0.004714017578333018, 3.5697464840450156e-05]	[-58.78652863875189, 54.22131664676601, -28.95716718966487, -0.001885324526918833, -0.003368440022308099, -0.0022643110786385976]	[-83.10062692768861, 103.66863620510696, 15.227829278590171, -0.008209534907082087, -0.006803506910831006, 0.007713850704564035]	7.770631675783893	
1441	2948.640799	4.978913	True	5.0148856907584	1.4687729403631968	0.23319900103660704	1.2334012334006663	0.15262623514590987	1.4582046967015452	[-0.9318697591418711, -0.002820536760259332, 2.787111160771956, -0.0014681218731797069, 0.00034079999198615617, -5.010281283861402e-05]	[-0.291497309099912, -0.6237785718031744, 0.4219274173630721, -7.822583473150625e-05, 0.0010325363217628218, 0.0002276719575893522]	[1.7266134577865857, -0.6891825272737057, 1.3740783957987794, 0.002173528552020023, 0.0022331970375809996, -0.0016547093055411504]	[0.7393386136720124, 0.01176574513308974, 0.7095674808604409, 0.0006744511650631656, 0.005140514232286473, 0.005571600772135345]	[0.7890748362551046, 0.5916704564667596, -0.6764763300168977, -0.0002265883098606332, 0.0049939235558078155, 0.003112269523584281]	[-0.30058738779372685, -0.06206418643122311, -0.44275785840098825, 0.00707035961730028, -0.0036208150415897203, -0.002013599865487825]	[-3.0460926248555156, 2.202263188771826, -8.011684970322944, 0.005074890930146234, -0.0049539251802445654, -0.0004588578945323479]	[-74.53423879044516, 43.52944506736354, -15.540874351653349, -0.001752896273191859, -0.003685629695300156, -0.002421746915693258]	[-63.10062692768861, 94.42179050328377, 34.573613674348564, -0.00844350524846329, -0.006565651390884178, 0.007940622387480995]	6.408366963406655	
1442	2953.157354	4.486806	True	5.017322871890749	1.4876501355174947	0.22882737149442123	1.22595948075097	0.14643658680877614	1.4643093599894592	[-0.9244776733114296, -0.0026666390410155067, 2.7941628811463546, -0.0014583941489934456, 0.0003905356791959644, 4.993602548055663e-06]	[-0.2839986057910778, -0.6176977349718951, 0.4151271142834222, -8.149894536205564e-05, 0.0010805817346150343, 0.0002580586625801227]	[1.7234050009944215, -0.6894196303123812, 1.3698508341210034, 0.002240003447445711, 0.002193282699055116, -0.0016718614868729534]	[0.738561344842977, 0.01698648111654885, 0.7013549528183464, 0.0012672509147823993, 0.004788983390397217, 0.005462150662098658]	[0.7123533205640041, 0.6242704904351749, -0.6819059559985428, -0.0004345254005244958, 0.004613196241390196, 0.002965726737581518]	[-0.3391732944058525, 0.01177336287156667, -0.40403523674802005, 0.00622994375911968, -0.0043691467216209244, -0.0013987411104669867]	[-3.8744578093970006, 5.903924507688643, -5.91372049919559, 0.005903839378468429, -0.005093772174433361, -0.0021373858540850678]	[-91.26280462789876, 33.7079815590325, 4.459125648346651, -0.0034951107008626926, -0.003891435405220048, -0.0025574181851350914]	[-43.10062692768861, 85.08565353593522, 53.90924919479096, -0.008614345050457746, -0.006380372090872894, 0.009957187706434868]	5.976990167399783	
1443	2955.292908	2.105544	True	5.026187369510804	1.505569293723484	0.22435844522523188	1.2191012577253486	0.14048741463006928	1.4703552297416127	[-0.9171074686507579, -0.0024315377845782575, 2.8011022433122728, -0.0014425301317522433, 0.000436991914667637, 5.8680654037463044e-05]	[-0.2773309412114474, -0.6113456439087661, 0.4083192980189363, -8.740891600707863e-05, 0.001124430727183603, 0.000286947054502393]	[1.719899446966219, -0.6889573020679438, 1.3660976421234896, 0.0022977416741945577, 0.0021461120066769697, -0.0016834075013368577]	[0.7349044817793936, 0.027981794968899486, 0.687183640014731, 0.0019011739573677631, 0.0044852909465843424, 0.005288603174937031]	[0.6229746599476582, 0.645918559637331, -0.678076177989685, -0.0007539248418737192, 0.004154685653929514, 0.0028125742958493706]	[-0.3604731168553262, 0.07786831494689316, -0.34828720792283663, 0.005320611052602755, -0.00506953500511535, -0.0008886597313887766]	[-7.177405083025545, 12.494365003906529, -12.708360414447526, 0.006549500444612659, -0.004190086021263423, -0.003153040608025161]	[-105.48417493773361, 20.94444745852212, 15.111601488158287, -0.005270848787702179, -0.004996164003153013, -0.0026526835125209704]	[-23.10062692768861, 75.74690161581799, 73.2438212490311, -0.009506573659819615, -0.005667162942070421, 0.008241374112613317]	5.974945811892658	
1444	2958.101110	2.779157	True	5.0416940810212045	1.5219208211941575	0.2198552095605086	1.2130659590492068	0.1348464673190008	1.4762509768816192	[-0.9097882134227576, -0.002057870545235888, 2.8078676269775866, -0.0014202266586670516, 0.0004799350067050582, 0.00011000123438046399]	[-0.27162025342825136, -0.6048332541389966, 0.4015941578618023, -9.648738534899279e-05, 0.0011633670863393198, 0.00031441831620811537]	[1.7162701840842514, -0.6878740010980906, 1.36298890749308, 0.002346612500526519, 0.002091882179112619, -0.00168963696419408]	[0.7283284345589026, 0.04470431591661571, 0.6666544882971925, 0.002554732581331517, 0.004087256520954784, 0.0049875815088668675]	[0.5210335001868477, 0.6563488455734162, -0.6655153583581769, -0.0010680575056529122, 0.0036307273569145385, 0.0026822926207733236]	[-0.36442621692900345, 0.1361717589110451, -0.27544210615491066, 0.004454346909857525, -0.005778451982074955, -0.00033162066869977744]	[-10.514172725302641, 18.99460373275069, -19.930013267495237, 0.006864364684247113, -0.005567528363481725, -0.005176020803494687]	[-119.54585210884579, 7.944147701326511, 25.10986434375284, -0.005182400456055151, -0.005909465096433882, -0.002276830468245305]	[-3.1006269276886087, 66.40014919592222, 92.57243207096582, -0.008627477294904908, -0.005875953340232264, 0.00895534903334127]	6.355422457335491	
1445	2966.335031	8.204999	True	5.064322775145055	1.5361046339087794	0.21531158040179948	1.2081007545458462	0.12949070256393513	1.481978823897259	[-0.9024883505691415, -0.0016036585918660369, 2.814484591401504, -0.0013914175312370975, 0.0005187800448045201, 0.00015821352279623738]	[-0.26696165482394807, -0.5983036147062483, 0.39491600190192316, -0.00010862446372518695, 0.0011969964155286175, 0.0003405306326332261]	[1.7126911340823496, -0.6862542611661951, 1.3606889990693638, 0.0023867284619485027, 0.002030661728139816, -0.0016902890958225524]	[0.7309964897114944, 0.04407894742166236, 0.6575871827149692, 0.0032020282853380605, 0.0036669036663044973, 0.004665558671369002]	[0.4126269251713368, 0.6494045043289038, -0.6688839499557547, -0.0013654365584097922, 0.003093372088880039, 0.002540750812135848]	[-0.3509717431703057, 0.18551741187807613, -0.18671222826138012, 0.0035674707287868014, -0.006464878975472245, 0.00023059627779348864]	[0.1241365208098113, -1.00539626724931, -6.6722129812646145, 0.0067799699673198495, -0.005797786188848416, -0.005490233524688463]	[-126.55749735867985, -12.047639861840175, 6.767202276000951, -0.004918428725524979, -0.005999560807977514, -0.0024474790706704823]	[16.89937307231139, 55.76419558175319, 110.4214764218585, -0.008789077245793156, -0.005605854751658348, 0.008999021346034055]	7.171489989225897	
1446	2971.646126	5.280719	True	5.094232739229695	1.5475498501923295	0.2106885519370749	1.20444790607526	0.12434508512905425	1.4875697541181725	[-0.8951668048014109, -0.0011691555441267158, 2.8209969763040936, -0.001356240136467301, 0.0005533174609656158, 0.00020318661440154288]	[-0.26341921000563223, -0.5919268595688683, 0.3881706253776218, -0.00012363200036890208, 0.0012252842823289342, 0.0003651776080673414]	[1.7093365996380834, -0.6841903064500562, 1.359353853362696, 0.002417907658484896, 0.0019627025703106288, -0.0016853393785558563]	[0.7326305198779198, 0.04076233298490196, 0.6457841020985933, 0.0038282048271222903, 0.0032270253859963695, 0.004338307116823147]	[0.29787912443704734, 0.6258318707983295, -0.6791919747006765, -0.0016418687911765575, 0.0025625362358523153, 0.002389184478204971]	[-0.32007725092285255, 0.225530717245216, -0.08256856565244329, 0.0026649604877103357, -0.007123312739566905, 0.0007924175233529569]	[-1.0739258845994049, -4.087847100823222, -9.764305106648154, 0.006474311865349858, -0.005991983627950494, -0.00555116852717799]	[-133.40048074064137, -31.075412450251253, -1.177737176791486, -0.004595808489413281, -0.00578357109938505, -0.002597612946213094]	[36.866515923016266, 44.75431956963043, 127.64781667622239, -0.00889100032913075, -0.005265957463988897, 0.008953348784272673]	7.989410767035982	
1447	2974.007456	2.333213	True	5.13118397175393	1.5557852258167857	0.20600149541697668	1.2022857025460827	0.11939753881978646	1.4930008775284596	[-0.8878328127074135, -0.0007857291911186719, 2.8273560465154266, -0.0013149035307677803, 0.0005832093890046375, 0.00024493251813542454]	[-0.26104327614760053, -0.5858632174418046, 0.38131594961579385, -0.0001413136151122228, 0.0012483352144198004, 0.0003881806065287968]	[1.7063589636733636, -0.6818013725076707, 1.3590641825517031, 0.0024401057361413702, 0.00188822464277662, -0.0016747228276224122]	[0.7334621467880438, 0.03388709674454286, 0.6269506636667316, 0.0044337781228516605, 0.0027390946552885253, 0.004018622660940774]	[0.17939112830176618, 0.5868640131827279, -0.6910026989157532, -0.0018998916249755922, 0.0020460895260039766, 0.0022118905854755975]	[-0.27611238905615537, 0.2511330101052299, 0.022405854656157017, 0.0017693649184056068, -0.007765674110596757, 0.0013674967259686337]	[-2.0018906324599333, -8.148300516058688, -17.769881435429713, 0.006193400805709859, -0.00665093540347062, -0.005407451995075728]	[-137.23192408226714, -48.58557991866422, -2.8485571697829934, -0.004321813021838227, -0.005455107228464597, -0.0029977444356545126]	[51.74712655555683, 27.97774202142681, 128.06157435188544, -0.00865338432427367, -0.005134221436654419, 0.009125684919845065]	7.9196748414395834	
1448	2980.703950	6.660576	True	5.174269120215689	1.5607173758507789	0.20128571966628767	1.2016108671050418	0.11464469445424291	1.4982091468584955	[-0.880487565680375, -0.0004409951052665184, 2.8335760620082997, -0.0012675983517735662, 0.0006081731771667053, 0.0002834130913945913]	[-0.25976738746610784, -0.5802259639722369, 0.37442875441161955, -0.00016147335689418074, 0.00126617139917368, 0.00040937158700759955]	[1.7038635553962052, -0.6792400908934596, 1.3597837287901025, 0.002453312989594148, 0.0018074672284421635, -0.0016583903876611192]	[0.7348644992305858, 0.033062236270815754, 0.6180087533083122, 0.005021917620393752, 0.0022427289389901233, 0.00368369324143878]	[0.07790912119833755, 0.5406516979626645, -0.6859399421414772, -0.002137055477333878, 0.001519677623718781, 0.0020267046596162694]	[-0.22405601000564676, 0.26064766749652746, 0.1193990682423817, 0.0008650664613206144, -0.008376190901689435, 0.0019389240347676608]	[-1.350254196941452, -1.166085590393184, -6.3226664608170875, 0.005979079459653949, -0.006685596955355186, -0.0056284603164212235]	[-117.23192408226714, -56.651952198058254, 16.573455809957437, -0.004016186323528346, -0.0055289615136407885, -0.0031113303734974585]	[60.85945589883138, 9.367829692166566, 118.36007567289397, -0.008687121931434824, -0.004767196877732483, 0.00902712679767838]	6.367763114496064	
1449	2986.098342	5.364906	True	5.221920139852159	1.56254593687935	0.1965857968940023	1.2022976098501994	0.11008139849981106	1.5031332322561926	[-0.8731320490066107, -0.00011382628727774157, 2.8397098593317525, -0.001214554625329739, 0.0006281690023591226, 0.0003185481775381857]	[-0.2594209058575579, -0.5750983906205629, 0.3676518567697215, -0.00018393872120813838, 0.0012787200599545599, 0.00042871312700975775]	[1.701929531550618, -0.6766680851680138, 1.3614290691592612, 0.0024574803925599947, 0.0017208080809586245, -0.0016364018777424488]	[0.735499748844788, 0.030401556045948967, 0.6097340468874632, 0.0055815640116491485, 0.0017468443961825327, 0.0033480419951555005]	[-0.006507230323499114, 0.4850177131689854, -0.669160586119318, -0.0023605422703189237, 0.0009886870767143367, 0.0018418963822270744]	[-0.16413981440091846, 0.2539141512827684, 0.20778706610794903, -4.010200848359797e-05, -0.00894303153380358, 0.002501738169848158]	[-2.236690645330359, -3.266082764016928, -5.510789239212954, 0.005603487162142163, -0.0065892145216155445, -0.005616539240041195]	[-97.23192408226714, -67.17030983361195, 29.990996491753613, -0.00383240563249904, -0.005528735287004822, -0.003092338191223585]	[69.67323114074138, -9.326202399158046, 107.98392445804731, -0.008616850544096187, -0.00422815149220631, 0.008849617347827457]	6.195772335380523	
